imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8.png;0.0213,0.0406,0.0341,0.0344,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,0.0660,0.0204,0.0362,0.0257,0.0179,0.0000,0.0000,0.0000,0.0000,0.3030,0.0000,0.0000,0.0000,0.3833,0.0000,0.4713,0.0000,0.4983,0.0000,0.5227,0.0846,0.0054,0.0000,0.0000,0.0000,0.0000,0.1372,0.0000,0.0000,0.1019,0.0000,0.0000,0.1807,0.0000,0.0000,0.1785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;13,3,1,1,2,1,0,0,0,0,0,;0.1476;7;3;204600;2.33;
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ.png;0.0000,0.4161,0.2696,0.2772,0.2073,0.3063,0.3169,0.2628,0.1107,0.0556,0.0000,0.0507,0.0240,0.0000,0.0545,0.0000,0.0000,0.0000,0.0000,0.0000,0.1066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,2,4,1,1,0,0,0,0,0,0,;0.1891;7;7;477400;7.00;
3E9JM64F23SDM8DQUQW3OKIR1A0NP8.png;0.0000,0.3882,0.2471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1863,0.2674,0.1721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2270,0.0000,0.1698,0.0000,0.2288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0072,0.0000,0.0000,0.2084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1297,0.0000,0.0000,0.0000,0.0000,;0,5,4,1,0,0,0,0,0,0,0,;0.1865;6;2;136400;3.00;
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2.png;0.0000,0.3626,0.2607,0.0082,0.0000,0.3904,0.3314,0.3146,0.1191,0.2182,0.1411,0.1844,0.2808,0.2310,0.2174,0.0212,0.0000,0.2559,0.0000,0.2182,0.2463,0.1344,0.0000,0.1844,0.0000,0.2317,0.2162,0.2015,0.0000,0.2174,0.0000,0.1948,0.0418,0.0000,0.0000,0.1243,0.0000,0.0000,0.0760,0.0756,0.0000,0.2055,0.0000,0.0155,0.1418,0.0000,0.0000,0.1540,0.0000,0.0000,0.0000,0.0536,0.0000,0.0000,0.0000,0.1821,0.0000,0.0000,0.0000,0.0756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,12,11,4,0,0,0,0,0,0,0,;0.1808;21;19;1295800;10.50;
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW.png;0.0000,0.0000,0.0000,0.3588,0.2068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0348,0.0000,0.0013,0.0000,0.0335,0.0000,0.0348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,1,0,1,0,0,0,0,0,0,0,;0.1117;2;1;68200;2.00;
3EOZAW7619J5YKCNUIDNV84T8098HV.png;0.3571,0.3801,0.1923,0.2339,0.0000,0.1381,0.1816,0.0000,0.0000,0.2360,0.4151,0.2665,0.3184,0.5782,0.5510,0.7035,0.1315,0.0000,0.0000,0.2605,0.1773,0.2134,0.0000,0.3050,0.0000,0.0000,0.0000,0.1881,0.0000,0.5051,0.0000,0.6677,0.0000,0.0000,0.0000,0.1306,0.0000,0.0000,0.3148,0.0264,0.0000,0.4448,0.0000,0.0422,0.3143,0.0000,0.0000,0.9141,0.0000,0.0000,0.2238,0.0000,0.0000,0.0000,0.0000,0.0933,0.0000,0.0000,0.0000,0.2775,0.0000,0.0000,0.0000,0.8614,0.0000,0.0000,0.0000,0.1089,;4,7,8,5,3,2,2,0,1,1,0,;0.3258;11;4;272800;3.67;
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q.png;0.0000,0.0153,0.0049,0.0000,0.0000,0.0065,0.0217,0.0044,0.0189,0.0185,0.0000,0.0095,0.0095,0.0000,0.0094,0.0103,0.0000,0.8081,0.0000,0.3969,0.1309,0.0000,0.0000,0.0388,0.0000,0.0386,0.0957,0.0000,0.0000,0.0384,0.0000,0.0412,0.0000,0.0000,0.0000,0.0334,0.0000,0.0000,0.0327,0.0269,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,0.0312,0.0000,0.0000,0.0000,0.0213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0213,0.0000,0.0000,0.0000,0.0221,0.0000,0.0000,0.0000,0.0000,;18,1,0,1,0,0,0,1,0,0,0,;0.0718;4;2;136400;2.00;
3ERG9KP7KAETHL286FNRQ00RYLWCHM.png;0.1128,0.0992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,0.0319,0.0000,0.0358,0.0191,0.0404,0.4020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0950,0.0000,0.2050,0.2599,0.0000,0.0000,0.2350,0.0000,0.1250,0.0000,0.0206,0.0000,0.0354,0.0000,0.0000,0.0763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0427,0.0000,0.0000,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;12,3,2,1,0,0,0,0,0,0,0,;0.1041;6;4;272800;3.00;
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB.png;0.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0747;1;1;68200;1.00;
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG.png;0.0000,0.0000,0.1883,0.1757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0515,0.0000,0.0000,0.0000,0.0000,0.0326,0.0000,0.1121,0.0000,0.1573,0.0000,0.1122,0.0000,0.0785,0.0000,0.3275,0.0017,0.7593,0.0000,0.1221,0.0000,0.0000,0.1129,0.0000,0.0000,0.1106,0.0000,0.0000,0.0817,0.0000,0.0000,0.2603,0.0000,0.0000,0.7622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,;5,8,1,1,0,0,0,2,0,0,0,;0.1946;4;2;136400;2.00;
3EXC7SWSR38EV80UNYXZTOBA3ESHT8.png;0.2475,0.0000,0.0244,0.0313,0.0253,0.0253,0.0202,0.0227,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0000,0.2405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,2,0,0,0,0,0,0,0,0,;0.0655;2;1;68200;2.00;
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU.png;0.1081,0.0831,0.0000,0.0000,0.0155,0.1980,0.0000,0.0000,0.4084,0.0344,0.1220,0.1753,0.6217,0.4138,0.0000,0.0000,0.2159,0.3626,0.0000,0.0967,0.0000,0.4572,0.0000,0.0742,0.0000,0.2786,0.3450,0.1755,0.0000,0.0000,0.0000,0.0000,0.3627,0.2062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,5,2,4,2,0,1,0,0,0,0,;0.2377;8;7;477400;4.00;
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR.png;0.0000,0.1156,0.1088,0.1909,0.1990,0.1218,0.0801,0.0000,0.2116,0.2443,0.1916,0.1136,0.0153,0.0983,0.1114,0.0000,0.0000,0.2691,0.0000,0.3975,0.0000,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,7,3,1,0,0,0,0,0,0,0,;0.1553;7;4;272800;3.50;
3F12ASV6AWHSTTB7IFZKMVGLLVZM46.png;0.0000,0.3050,0.4898,0.4008,0.1450,0.5924,0.1419,0.4630,0.0910,0.2073,0.0894,0.1114,0.0910,0.3254,0.0961,0.1270,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,5,1,2,2,1,0,0,0,0,0,;0.2349;6;5;341000;3.00;
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL.png;0.0934,0.0000,0.0000,0.0331,0.0000,0.0470,0.0000,0.0304,0.0070,0.0000,0.0453,0.0000,0.0373,0.0000,0.0000,0.0373,0.0000,0.0128,0.0000,0.0000,0.0000,0.0654,0.0000,0.0000,0.0000,0.1125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,1,0,0,0,0,0,0,0,0,0,;0.0487;4;2;136400;2.00;
3FKD865UZQBJZ4661LLBINGEMFPMUJ.png;0.0543,0.1543,0.0517,0.0965,0.1188,0.1223,0.1025,0.0447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,3,0,1,0,0,0,0,0,0,0,;0.1247;2;1;68200;2.00;
3FKD865UZQBJZ4661LLBINGENHPMUO.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,1,0,0,0,0,0,0,0,0,;0.2184;1;1;68200;1.00;
3FKD865UZQG0HB1FDHAJVT0FL3FMUG.png;0.2475,0.0000,0.0313,0.0313,0.0316,0.0313,0.0278,0.0240,0.0038,0.0300,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0562,0.0000,0.0638,0.0000,0.1114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,1,1,0,0,0,0,0,0,0,0,;0.0548;4;2;136400;2.00;
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL.png;0.1790,0.0000,0.0000,0.4056,0.1910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0691,0.1098,0.0000,0.2399,0.0000,0.2859,0.2507,0.4664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2466,0.0572,0.0000,0.0000,0.3022,0.0000,0.0000,0.5217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,2,5,1,2,1,0,0,0,0,0,;0.2738;6;2;136400;3.00;
3FQJF6D1R1SUSJ130G368H5I02G92S.png;0.5696,0.2930,0.4868,0.3651,0.4519,0.0599,0.4863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0000,0.0627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,1,1,3,1,0,0,0,0,0,;0.3090;5;3;204600;2.50;
3FQJF6D1S2STVEIP11IICRPWDI892M.png;0.2717,0.2916,0.3115,0.1749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,2,1,0,0,0,0,0,0,0,;0.2624;3;3;204600;3.00;
3G2I6FODBC43UCDM72LBPP8Z9I0L60.png;0.1772,0.0211,0.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0696;1;1;68200;1.00;
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9.png;0.1862,0.1918,0.1953,0.1501,0.1930,0.1071,0.0843,0.1441,0.1807,0.1474,0.1778,0.1964,0.1885,0.0454,0.2558,0.0485,0.1112,0.2918,0.0000,0.3507,0.0000,0.3074,0.0000,0.3971,0.0000,0.3287,0.2238,0.0070,0.0000,0.0434,0.0000,0.0620,0.1597,0.1637,0.0000,0.2729,0.0000,0.0000,0.2308,0.0228,0.0000,0.0000,0.0000,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0583,0.0634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,14,6,3,0,0,0,0,0,0,0,;0.1649;17;15;1023000;8.50;
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T.png;0.3940,0.1444,0.1556,0.1207,0.0809,0.0283,0.0538,0.0509,0.0255,0.0513,0.0438,0.0113,0.0546,0.0292,0.0611,0.0560,0.0574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;13,3,0,1,0,0,0,0,0,0,0,;0.0792;5;5;341000;5.00;
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9.png;0.0000,0.0187,0.3757,0.3421,0.1198,0.3785,0.0963,0.2445,0.2157,0.0000,0.0000,0.0000,0.0000,0.0000,0.2390,0.2699,0.0000,0.2272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0568,0.0000,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,1,5,3,0,0,0,0,0,0,0,;0.1866;8;5;341000;4.00;
3GBCJUK5C2NMDEDWS686X6QI2G8KP3.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN.png;0.1664,0.3180,0.0000,0.0000,0.0000,0.0000,0.0000,0.3591,0.3709,0.2790,0.3051,0.3695,0.4339,0.1629,0.2860,0.2067,0.0000,0.2735,0.0000,0.1777,0.0000,0.1528,0.0000,0.2395,0.0000,0.3250,0.0000,0.0750,0.0000,0.0000,0.0000,0.1768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3250,0.0000,0.0000,0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.1548,0.0000,0.0000,0.0000,0.1872,0.0000,0.0000,0.0000,0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0411,0.0000,0.0000,0.0000,0.0000,;4,8,5,6,1,0,0,0,0,0,0,;0.2307;12;8;545600;6.00;
3GRRK9BQWRDBESRD36S5634M392PD9.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2733,0.0843,0.0000,0.0000,0.2165,0.2091,0.0000,0.0000,0.0211,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0640,0.0000,0.0000,0.0388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,1,2,0,0,0,0,0,0,0,0,;0.1139;3;3;204600;3.00;
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ.png;0.2029,0.2274,0.1855,0.0062,0.0000,0.0000,0.0062,0.0000,0.0000,0.0064,0.0000,0.0004,0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0388,0.0379,0.0000,0.0000,0.0029,0.0000,0.0349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0350,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,2,1,0,0,0,0,0,0,0,0,;0.0504;3;3;204600;3.00;
3GZMSD8U5X9MRGKQIZ546O8UKB695Q.png;0.2855,0.2279,0.0000,0.0000,0.1476,0.4665,0.2244,0.2994,0.5141,0.3767,0.4077,0.2060,0.1876,0.1595,0.0000,0.2602,0.5102,0.0797,0.0000,0.0356,0.0000,0.1305,0.0000,0.0077,0.0000,0.0083,0.0000,0.0791,0.0000,0.0000,0.0000,0.0198,0.0000,0.1476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,6,5,2,1,2,0,0,0,0,0,;0.2173;10;9;613800;5.00;
3GZMSD8U5X9MRGKQIZ546O8UKC795T.png;0.2796,0.2214,0.0000,0.0000,0.0761,0.1951,0.0833,0.0000,0.0000,0.0000,0.0000,0.0616,0.3279,0.2773,0.5385,0.2257,0.3808,0.0545,0.0000,0.0000,0.0000,0.0224,0.0000,0.0739,0.0000,0.0890,0.0143,0.0698,0.0000,0.2262,0.0000,0.0333,0.0217,0.0845,0.0000,0.0293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;13,1,5,2,0,1,0,0,0,0,0,;0.1539;9;5;341000;3.00;
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R.png;0.0000,0.0000,0.1204,0.4420,0.1717,0.0000,0.2789,0.1471,0.2672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,4,2,0,1,0,0,0,0,0,0,;0.2314;3;2;136400;1.50;
3H41Q6XMRNJ731MM548PSMBGOYMG2I.png;0.0000,0.3290,0.2569,0.2840,0.1410,0.1862,0.1104,0.0802,0.1385,0.0588,0.1382,0.0447,0.0932,0.1383,0.0661,0.1112,0.0435,0.0100,0.0000,0.0253,0.0000,0.0153,0.0000,0.0000,0.0000,0.0299,0.0000,0.0114,0.0000,0.0269,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,7,2,1,0,0,0,0,0,0,0,;0.1021;10;10;682000;10.00;
